Burger,Fries,Cola,Shake,Chicken Nuggets,Salad,Ice Cream,Coffee,Tea,Smoothie,Onion Rings,Cheese Sticks,Pasta,Soup,Grilled Sandwich,Wrap,Muffin,Donut,Brownie,Water,Transaction_ID
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,328
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,329
1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,330
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,331
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,332
1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,333
0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,334
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,335
0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,336
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,337
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,338
0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,339
0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,340
0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,341
0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,342
1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,343
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,344
1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,345
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,346
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,347
1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,348
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,349
0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,350
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,351
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,352
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,353
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,355
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,356
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,357
1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,358
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,359
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,360
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,361
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,362
1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,363
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,364
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,365
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,366
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,367
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,368
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,369
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,370
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,372
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,373
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,374
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,375
0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,376
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,377
0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,378
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,379
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,380
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,381
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,382
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,383
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,384
1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,385
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,386
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,387
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,388
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,389
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,390
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,391
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,392
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,393
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,394
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,395
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,396
0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,397
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,398
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,399
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,400
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,401
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,402
1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,403
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,404
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,405
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,406
0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,407
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,408
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,409
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,410
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,411
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,412
1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,413
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,414
0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,415
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,416
0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,417
1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,418
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,419
0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,420
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,421
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,422
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,423
1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,424
0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,425
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,426
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,427
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,428
0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,429
0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,430
0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,431
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,432
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,433
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,434
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,435
1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,436
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,437
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,438
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,439
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,440
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,441
0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,442
0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,443
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,444
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,445
0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,446
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,447
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,448
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,449
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,450
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,451
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,452
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,453
1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,454
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,455
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,456
1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,457
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,458
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,459
0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,460
1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,461
0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,462
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,463
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,464
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,465
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,466
0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,467
0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,468
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,469
0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,470
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,471
1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,472
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,473
0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,474
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,475
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,476
0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,477
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,478
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,479
0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,480
0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,481
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,482
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,483
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,484
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,485
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,486
1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,487
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,488
1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,489
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,490
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,491
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,492
1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,493
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,494
0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,495
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,496
0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,497
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,498
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,499
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,500
0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,501
0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,502
1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,503
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,504
0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,505
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,506
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,507
0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,508
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,509
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,510
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,511
0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,512
0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,513
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,514
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,515
1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,516
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,517
0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,518
1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,519
1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,520
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,521
0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,522
0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,523
0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,524
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,525
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,526
0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,527
0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,528
0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,529
0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,530
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,531
0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,532
0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,533
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,534
0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,535
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,536
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,537
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,538
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,539
1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,540
0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,541
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,542
1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,543
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,544
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,545
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,546
1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,547
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,548
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,549
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,550
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,551
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,552
0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,553
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,554
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,555
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,556
1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,557
1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,558
0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,559
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,560
0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,561
0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,562
0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,563
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,564
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,565
0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,566
0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,567
0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,568
1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,569
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,570
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,571
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,572
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,573
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,574
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,575
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,576
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,577
1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,578
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,579
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,580
0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,581
0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,582
1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,583
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,584
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,585
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,586
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,587
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,589
0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,590
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,591
1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,592
0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,593
1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,594
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,595
0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,596
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,597
0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,598
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,599
0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,600
0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,601
0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,602
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,603
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,604
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,605
0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,606
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,607
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,609
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,610
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,611
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,612
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,613
1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,614
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,615
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,616
0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,617
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,618
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,619
0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,620
1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,621
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,622
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,623
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,624
1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,625
1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,626
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,627
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,628
1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,629
1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,630
0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,631
1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,632
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,633
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,634
1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,635
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,636
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,637
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,638
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,639
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,640
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,641
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,642
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,643
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,644
1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,645
1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,646
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,647
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,648
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,649
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,650
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,651
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,652
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,653
1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,654
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,655
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,656
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,657
